id,number_of_conversations,longest_conversation,longest_conversation_days,average_conversation_length,average_conversation_length_days,median_conversation_length,median_conversation_length_days,number_of_one_message_conversations,ghostings_after_initial_message,birthday,age_filter_min,age_filter_max,city_name,country,created_date,education,gender,interested_in,gender_filter,instagram,spotify,job,school,agr_total_likes,agr_total_passes,agr_total_matches,agr_total_app_opens,agr_total_messages_sent,agr_total_messages_recieved,active_till,days_active
144a2f98a16f208f5a90cd0a5f253bcf,13,16,23.168194444444445,5.461538461538462,2.275784366096866,1,0.0,7,0,1991-09-28,24,34,Uppsala,Sweden,2020-02-29 19:15:10.075,1,0.0,1.0,1.0,0,1.0,Receptionist,Bolandgymnasiet,1466,2010,24.0,725.0,71,54,2021-08-26,544.0
146bf047cfbbd7e6ad3b734350ae3b1f,250,242,10.988125,19.996,0.7734118055555551,6,0.07037037037037,7,23,1998-08-10,18,25,,,2020-03-29 22:52:29.127,1,0.0,1.0,1.0,1,0.0,,,6372,351673,683.0,12789.0,4995,4407,2021-04-02,369.0
14f8e0e0b2b9be816faa9e9ea544d413,22,27,47.504583333333336,7.045454545454546,3.4546622474747473,2,0.001030092592592,10,0,1997-06-13,20,25,,,2021-07-03 04:09:02.671,1,0.0,1.0,1.0,0,1.0,,,5747,19352,,,187,167,2021-10-15,104.0
15bad1926e902149ca19fe4dbe184eee,55,229,35.51677083333333,8.4,2.6975742845117843,2,0.002118055555555,25,1,1989-03-24,18,38,New York,NY,2020-01-06 20:15:35.927,1,0.0,1.0,1.0,0,0.0,,,10431,5086,85.0,1840.0,462,416,2020-12-02,331.0
15d02153d1a811b213cff1a74bb630a2,162,66,8.463043981481482,5.135802469135802,0.32528992341106505,2,0.00017361111111100001,61,7,1992-11-02,21,38,,,2021-03-25 04:23:17.690,1,0.0,1.0,1.0,0,0.0,systems engineer,,8621,1141,22.0,133.0,832,552,2021-08-20,148.0
15d033bb9b09fbc4b85cf5b01c4d507b,67,68,5.036469907407407,5.0,0.23121078634604703,1,0.0,34,2,2000-07-09,18,30,,,2021-07-03 01:45:49.429,1,0.0,1.0,1.0,0,0.0,Radiology Researcher,Harvey Mudd College,11120,19728,,,1344,928,2021-08-11,39.0
15db817929a8617e226df7a81b72a8f9,2,48,1.481377314814814,24.5,0.7406886574074071,48,1.481377314814814,1,0,1992-10-28,24,32,Ghent,Belgium,2021-10-04 18:13:58.303,1,0.0,1.0,1.0,0,0.0,Video Editor,,525,2029,,,49,23,2021-10-11,7.0
15e3cfd8413095cfc9f8cafdb2b54891,142,24,276.57974537037035,2.056338028169014,4.777020083463743,1,0.0,57,37,1999-04-16,18,22,,,2018-07-09 23:31:04.487,1,0.0,1.0,1.0,1,0.0,,,12409,8860,1344.0,3541.0,292,439,2019-08-18,405.0
15ff101ff43e45213ce5095bbf2eb0ae,79,70,54.11240740740741,6.329113924050633,2.014697022972339,2,0.00021990740740700002,37,1,1988-09-01,23,40,,,2019-07-06 05:02:10.199,1,0.0,1.0,1.0,0,0.0,,Rutgers University-New Brunswick,20076,9138,930.0,17262.0,3102,3012,2021-04-08,642.0
160dae1bf017f6109584bc5d11595428,12642,253,1473.4255787037036,5.8569055529188425,19.880742077407994,3,0.138136574074074,2663,616,1988-03-01,18,27,,,2014-08-15 03:06:40.473,1,0.0,1.0,1.0,0,0.0,Entrepreneur,,198489,41393,23758.0,41762.0,61881,55608,2020-12-21,2320.0
16191c83886a826e103eddc952ac0524,375,87,40.99119212962963,2.5653333333333332,0.43621012345678906,1,0.0,133,120,1999-02-06,18,22,Seattle,WA,2020-06-19 07:52:28.782,1,0.0,1.0,1.0,1,1.0,,,17484,31410,1537.0,5903.0,991,1207,2021-01-17,212.0
16a22fdad3de24d72d8509711c454ffb,473,560,870.492800925926,20.350951374207188,6.228912648774568,6,0.42995370370370306,104,4,1998-01-29,18,44,Tampere,Suomi,2017-08-23 15:02:46.518,1,0.0,1.0,1.0,1,0.0,Ohjelmistokehittäjä,Tampereen teknillinen yliopisto,241676,234196,13104.0,48824.0,39360,41552,2021-08-12,1450.0
16a43efd769cbd6bc413c5d6216a9b2f,23,82,18.75394675925926,13.782608695652174,3.7222660024154592,5,0.525821759259259,1,1,1998-05-19,18,40,Curitiba,Brasil,2020-11-16 06:31:32.125,1,0.0,1.0,1.0,0,0.0,,Universidade Federal do Paraná,467,1742,43.0,330.0,317,277,2020-12-13,27.0
16b94a53cd7a954196b36ec3655c029b,245,38,27.194861111111113,4.657142857142857,1.076165154950869,2,0.022650462962962,86,6,1991-12-06,18,30,,,2021-05-22 14:46:43.490,1,0.0,1.0,1.0,0,0.0,,,13939,10057,,,1151,1028,2021-10-08,139.0
16d1e23daa9692d9cdaa2f0e3236da1f,3,7,23.89009259259259,4.333333333333333,12.967685185185184,5,15.012962962962963,1,0,1998-05-30,18,28,Lausanne,Switzerland,2021-08-03 08:06:09.068,1,0.0,1.0,1.0,0,1.0,,,1059,1660,,,13,7,2021-09-29,57.0
1707d68439108206ed62a80d7288d897,84,94,116.48510416666667,9.773809523809524,3.228369157848323,2,0.015949074074074,22,14,1995-05-27,30,50,,,2019-01-06 01:46:33.519,1,1.0,2.0,2.0,0,0.0,,,1991,19730,210.0,2296.0,821,888,2020-11-18,682.0
1746540fcc00b58425678fe830e520c5,664,282,565.5782870370371,7.210843373493976,5.041710139167782,2,0.000729166666666,309,8,1988-07-25,24,35,Vancouver,BC,2015-07-05 23:23:15.344,1,0.0,1.0,1.0,0,0.0,Software Engineer,,46038,27399,1702.0,13668.0,4406,4283,2020-10-24,1938.0
175725c8236a6514c4afb606b5fb50c2,237,174,636.8809143518519,5.210970464135021,11.345055086732298,1,0.0,105,17,1996-08-20,18,25,Honolulu,Hawaii,2014-09-08 06:12:54.050,1,0.0,1.0,1.0,0,1.0,Cyber Security Technician,New York University,34339,7421,306.0,3006.0,1106,771,2021-10-29,2608.0
179554148e4beb1e2aa1762f9a43a916,35,33,6.253946759259259,3.4,0.520748677248677,2,5.787037037e-05,11,5,2002-06-07,18,23,Vancouver,British Columbia,2021-08-19 01:46:58.640,1,0.0,1.0,1.0,0,0.0,,The University of British Columbia,400,3339,,,119,83,2021-11-08,81.0
17ba997d0f1e58349429c1084729dfc5,95,121,141.67467592592592,10.16842105263158,4.47317580409357,3,0.011539351851851001,30,3,1996-09-29,19,30,,,2019-10-26 14:33:20.486,1,0.0,1.0,1.0,0,1.0,Software Engineer,,5582,7312,234.0,3824.0,981,908,2021-10-30,735.0
1843276ca76cfc6be06424333b1c0436,24,18,14.878981481481482,4.916666666666667,2.925067515432099,3,1.159074074074074,2,0,1997-03-22,18,40,,,2021-05-11 00:48:54.180,1,0.0,1.0,1.0,0,0.0,PhD Student,University of Washington,2412,1591,,,118,33,2021-06-14,34.0
185c440c8ee6e6838e2ae7e77622cebc,70,88,10.166979166666666,8.271428571428572,0.8731064814814811,3,0.025763888888888004,16,2,1996-01-16,18,30,Turin,Italy,2020-10-18 16:48:31.143,1,0.0,1.0,1.0,0,0.0,,,15343,1955,92.0,1358.0,581,437,2020-12-31,74.0
18e412f7b94d3b541c05842f6bd7ac0c,4,44,5.361412037037037,22.5,1.776875,27,0.952106481481481,1,0,1997-08-14,20,27,Stockholm,Sweden,2021-03-20 09:54:33.234,1,0.0,1.0,1.0,0,1.0,Servicedesk,,1210,188,5.0,131.0,89,71,2021-03-26,6.0
1940bf7e8af948ff0fa69f40f2dc5697,61,12,6.892048611111111,3.262295081967213,0.42294114298724905,2,0.025983796296296,22,3,2000-08-16,19,24,,,2020-11-21 02:46:38.336,1,0.0,1.0,1.0,0,0.0,,Kent State University,1883,5408,87.0,669.0,199,200,2021-03-19,118.0
1958b06cc28c78a2b7517e342a788bad,35,78,23.050694444444446,8.285714285714286,2.26285085978836,2,0.0050347222222220005,9,5,1993-10-06,27,35,Vancouver,British Columbia,2020-09-09 06:33:16.451,1,1.0,0.0,0.0,0,0.0,,,1142,93050,156.0,2274.0,290,337,2020-11-19,71.0
19707c03dbf7a0e07f70fc65968b6dd4,27,34,2.8870138888888883,4.518518518518518,0.33392146776406,2,0.000127314814814,13,0,1998-01-21,21,25,,,2020-02-08 07:31:06.129,1,0.0,1.0,1.0,1,0.0,,,5637,10050,7.0,830.0,123,83,2021-08-28,567.0
19a0fb3d0ee7bc5d1d94f18c0adf587f,363,401,545.3439814814815,14.804407713498623,8.14792176818692,4,0.047025462962962006,98,3,1995-08-16,18,1000,,,2018-10-10 17:54:25.335,1,0.0,1.0,1.0,0,0.0,,,34364,166098,483.0,11575.0,5380,3954,2021-02-01,845.0
19b418ce85ee67f92141aa08ac81fe09,404,203,1613.9349305555556,10.764851485148515,8.776449194398603,4,0.021747685185185002,77,61,1990-10-05,20,48,Lyon,France,2015-07-21 11:27:25.687,0,0.0,0.0,0.0,1,1.0,,,48862,163033,1833.0,21545.0,4344,4119,2021-07-20,2191.0
19fbe8caeaa5cddb8ceb32dfb0ba4bfa,226,86,515.0946643518519,4.849557522123894,5.348572240658799,1,0.0,115,2,1996-03-11,21,40,,,2016-03-18 00:11:14.454,0,0.0,1.0,1.0,0,1.0,Media Analyst,,61292,16800,457.0,5401.0,2325,2567,2021-08-26,1987.0
1a1ec35c46befb52573881b099e61fbc,125,107,2.127291666666667,1.72,0.09383185185185101,0,0.0,2,112,1999-08-30,30,40,Kuala Lumpur,Federal Territory of Kuala Lumpur,2020-08-28 17:47:28.055,1,1.0,0.0,0.0,0,0.0,,,2096,488440,1012.0,5844.0,1132,2544,2021-07-18,324.0
1a528ca809d836bc97da7b9602565622,18,11,4.2853125,3.111111111111111,1.105138245884773,2,0.204212962962962,9,0,1992-10-19,19,29,,,2021-04-17 01:57:41.125,1,0.0,1.0,1.0,0,0.0,,Ryerson University,9632,12328,,,77,70,2021-10-06,172.0
1a6bc90a124bed79741b441929c4d365,258,133,533.1965856481481,10.127906976744185,15.81979696023543,3,0.099386574074074,75,27,1976-01-01,21,35,Boston,USA,2016-01-01 09:30:07.551,0,1.0,0.0,0.0,0,0.0,,Stanford,25138,22748,3295.0,7368.0,3460,3164,2017-12-30,729.0
1a797d0c68e3f3800298f08173b9f147,24,69,24.687881944444445,17.625,3.855886381172839,13,1.280185185185185,5,0,1998-09-19,18,26,Belo Horizonte,Minas Gerais,2020-03-30 14:44:58.793,1,0.0,1.0,1.0,0,0.0,,,5296,7959,40.0,574.0,427,648,2020-05-16,47.0
1a80f3abfb235c0e3e9e630763698fd2,100,135,792.4558333333333,20.06,12.831947916666673,7,0.967175925925925,16,3,1987-11-05,21,29,Stuttgart,Germany,2015-04-12 18:14:47.273,0,0.0,1.0,1.0,0,0.0,Ingenieur,,4336,60561,683.0,7361.0,2185,2183,2021-02-07,2128.0
1a8362c6036b6ee18cd88cbbfd77bb80,1,0,0.0,0.0,0.0,0,0.0,0,1,2002-04-16,18,100,Sarasota,Florida,2021-06-12 02:12:24.481,1,0.0,1.0,1.0,0,1.0,,New College of Florida,137,1405,,,0,1,2021-06-14,2.0
1a92c2bc439b6173c5daba0e36fb0151,944,39,801.3592708333333,2.331567796610169,2.745877716964849,1,0.0,336,268,1993-03-13,25,45,Berlin,Germany,2016-03-28 20:57:58.962,0,1.0,2.0,2.0,0,0.0,Intern,TU Berlin,9148,72091,2956.0,5487.0,2203,4511,2020-12-28,1736.0
1ac53ffae85b2a82cc85cc5fbe07e0dc,77,198,25.9971875,11.493506493506494,1.4591795935545941,3,0.053229166666666,22,0,1999-02-01,19,24,,,2020-07-07 23:00:00.910,1,0.0,1.0,1.0,0,1.0,,University of Oxford,2189,6741,99.0,2093.0,885,720,2020-09-01,56.0
1ae2776de35aa8c8872684317ba0d310,36,130,20.98736111111111,30.805555555555557,2.641101466049382,18,1.134722222222222,1,0,1992-03-12,20,97,Tampere,Suomi,2020-08-02 20:05:25.668,1,0.0,1.0,1.0,0,1.0,,Tampereen teknillinen yliopisto,626,67495,49.0,5293.0,1247,1225,2021-09-14,408.0
1b184db914808d5504d109efd30226d7,311,121,98.63574074074074,8.790996784565916,2.539008537275217,2,0.026481481481481002,114,9,1980-07-17,28,39,Helsinki,Finland,2020-03-08 23:39:23.555,1,0.0,1.0,1.0,0,1.0,,,8791,162341,287.0,10089.0,2974,2888,2021-07-19,498.0
1b7862146def0e74ef81416833b27abf,115,145,171.50151620370372,4.913043478260869,5.499842290660225,2,6.9444444444e-05,52,2,1998-09-29,18,28,Berkeley,CA,2019-11-21 05:41:28.939,1,0.0,1.0,1.0,0,0.0,Pfizer Vaccine Distributor,Brown University,8521,15492,451.0,2821.0,565,424,2020-12-20,395.0
1bdda51e6c3f7ed9b0644befa03637f6,46,25,13.897199074074074,3.6304347826086962,0.8039588365539451,1,0.0,29,3,1993-12-26,23,36,,,2019-11-11 03:39:22.454,1,0.0,1.0,1.0,0,0.0,,,9558,55046,43.0,2775.0,346,314,2021-08-22,650.0
1c2f3d5f9d2ca312136fdf6e018a177d,79,23,17.01587962962963,3.658227848101265,1.35418278246601,2,0.007523148148148,34,1,1994-02-08,18,35,,,2019-10-06 07:28:31.380,1,0.0,1.0,1.0,0,0.0,,Universität St. Gallen,774,480,87.0,1245.0,289,207,2020-01-04,90.0
1c612b623df213a489188bc74dc5c05a,49,138,14.570081018518518,21.306122448979593,2.523576625094481,5,0.556342592592592,4,2,1995-06-01,18,22,Porto Alegre,Rio Grande do Sul,2021-03-26 04:22:54.601,1,0.0,1.0,1.0,0,0.0,,UFRGS,4839,18019,22.0,295.0,1043,799,2021-07-07,103.0
1cc73a407d45ff874a4a06c4e5241637,245,72,24.544583333333332,6.408163265306122,0.9096425736961451,2,0.044895833333333,93,6,1991-02-06,23,30,Guadalajara,Jalisco,2016-11-06 14:34:16.360,0,0.0,1.0,1.0,0,0.0,,UWE,67825,3725,388.0,6227.0,1569,1964,2021-04-11,1617.0
1db86a4045ab07583415068ff877a330,627,36,343.4225925925926,1.867623604465709,2.054878850640913,1,0.0,227,225,1982-12-17,24,39,,,2015-03-14 00:44:55.606,1,0.0,1.0,1.0,0,0.0,,,72232,42955,922.0,11132.0,800,1005,2021-10-15,2407.0
1dd95b7178ca9f309c23be287c237cd5,43,103,25.483287037037037,10.813953488372093,1.897107827304049,2,0.011192129629629,16,2,1996-11-01,20,34,,,2021-09-01 08:52:32.508,1,0.0,1.0,1.0,0,1.0,,Queensland University of Technology,4302,12796,,,467,508,2021-09-27,26.0
1df5a2967beb889e02bdb7a277e5e874,2,15,6.963912037037037,9.0,4.583912037037037,15,6.963912037037037,0,0,1985-03-03,18,40,Helsingborg,Sverige,2021-07-16 11:43:05.642,1,0.0,1.0,1.0,0,0.0,webbutvecklare,Lunds tekniska högskola,1139,374,,,18,15,2021-07-28,12.0
1e64f181e913cf4b40bc2b3753eec7d9,67,179,6.079745370370371,19.71641791044776,0.312799198452183,4,0.0059027777777770005,13,9,2001-09-15,18,28,Iași,Iași County,2021-08-13 12:15:07.410,1,0.0,1.0,1.0,1,1.0,nightcore listener 2012,,2578,10385,,,1320,1687,2021-10-12,60.0
1e6bee7bb02d7cbbb40e050464202570,800,115,843.5838888888889,5.91125,3.769414916087965,3,0.032141203703703006,129,195,1998-07-24,22,29,,,2017-03-02 07:14:46.543,0,1.0,2.0,2.0,0,1.0,,,4093,62390,1823.0,6082.0,4766,5908,2021-02-09,1440.0
1e74b4cb4b126a8f34b2d9b1fda0a92f,663,123,211.17436342592592,8.119155354449472,4.407374884782976,4,0.036006944444444,123,85,1992-12-23,18,1000,,,2014-02-08 19:46:26.739,0,1.0,0.0,0.0,0,1.0,,,4532,115619,1781.0,4271.0,2296,3448,2019-12-09,2130.0
1ebb4860e500cd5c07deca307f059065,84,49,65.41216435185186,4.488095238095238,2.176599702380952,2,0.000416666666666,32,1,2000-04-06,18,24,Tulsa,Oklahoma,2020-12-01 16:51:45.429,1,0.0,1.0,1.0,0,1.0,,,2653,19750,67.0,763.0,383,204,2021-09-06,279.0
1f0695630f442ac608654e62db45cb08,102,31,84.24329861111111,3.294117647058823,3.713951298111837,2,0.004351851851851001,38,8,1988-08-19,25,33,,,2014-07-23 05:15:25.879,0,0.0,1.0,1.0,0,0.0,,Indiana University,16377,2935,187.0,1003.0,186,158,2019-10-27,1922.0
1f4873925d958cab973bc21385bc956e,62,161,56.93951388888889,12.596774193548388,2.024575866188768,2,0.016851851851851,25,1,2001-05-18,18,19,Sint-Martens-Latem,Flanders,2019-10-16 13:48:37.264,1,0.0,1.0,1.0,1,0.0,,,1931,4848,112.0,1441.0,798,840,2019-12-26,71.0
1f5638b72126bf170eaaa3db0ebe0e2a,235,200,59.057372685185186,9.080851063829787,1.8702632486209612,2,0.04322916666666601,78,11,1979-04-29,31,42,Walnut Creek,CA,2020-02-27 17:20:30.073,1,0.0,1.0,1.0,0,0.0,Management,Chabot College,5101,47425,323.0,3900.0,2154,1958,2021-08-22,542.0
1f73329dd26395735f1c41093c78853d,5,81,14.072650462962963,25.8,3.750668981481482,1,0.0,3,0,1994-04-30,24,32,Trois-Rivières,Canada,2021-08-06 22:41:48.232,1,0.0,1.0,1.0,0,0.0,Enseignant,University of Quebec at Trois-Rivières,261,663,,,129,112,2021-09-24,49.0
1f88e513e2b81c827a93ca422453d933,4,3,1.822673611111111,1.5,0.45566840277777704,1,0.0,3,0,2000-01-29,18,18,Hamburg,Deutschland,2020-12-25 21:44:43.407,1,0.0,1.0,1.0,0,1.0,30 euro vom flaschensammeln entfernt,Universität Hamburg,541,4198,11.0,246.0,51,37,2020-12-28,3.0
1fc97b199e417165e97333f5d1c8af6c,20,25,4.96818287037037,6.2,0.8869652777777771,2,0.008391203703703,5,3,1999-02-22,18,26,,,2021-02-21 03:40:44.690,1,0.0,1.0,1.0,0,0.0,,University of Canterbury,1630,1287,13.0,196.0,124,80,2021-06-12,111.0
2057ea510896a025db5790675c90b7d6,1580,80,1451.5648379629629,4.789240506329114,13.64404769544069,1,0.0,498,297,1995-11-27,23,40,,,2015-11-15 10:26:16.796,0,0.0,0.0,0.0,1,1.0,,,52133,45064,5075.0,17302.0,7538,8674,2020-03-18,1585.0
2073f1c2fe83c76776aa47778598c185,85,52,35.56622685185185,10.047058823529412,1.619183959694989,7,0.052939814814814,11,2,1995-09-29,23,27,Kyiv,Ukraine,2017-07-04 09:46:24.090,1,0.0,1.0,1.0,0,0.0,Snake Charmer but not really,,5592,67628,176.0,2103.0,867,615,2021-08-25,1513.0
2090ffa934c868011795ca1d693928f5,19,56,22.96267361111111,6.684210526315789,2.013043372319688,2,0.13651620370370302,4,2,1989-06-15,25,34,Bath,England,2021-07-04 19:05:31.134,1,0.0,1.0,1.0,1,0.0,Scientist and Lecturer,,637,415,,,127,109,2021-08-25,52.0
2102855f0579e23a8f5c7c272970cb24,29,47,7.080243055555556,7.413793103448276,0.8582571040868451,2,0.017164351851851,14,0,2000-09-20,19,26,,,2019-08-17 03:29:30.003,1,0.0,2.0,2.0,0,1.0,,University of Utah,487,1480,42.0,488.0,214,256,2021-03-24,585.0
2159d9453b4b2322d1202f2836f08de2,0,0,0.0,0.0,0.0,0,0.0,0,0,1998-03-16,18,23,Upper St. Clair,PA,2021-06-04 06:13:22.013,1,0.0,1.0,1.0,1,1.0,,,332,718,,,0,0,2021-06-09,5.0
2162e598a02dd9bc38b546d67a9cb2cd,662,31,212.4000462962963,3.336858006042296,1.314958354313529,2,0.009537037037037,239,38,2001-07-29,18,22,,,2020-03-18 20:23:55.461,1,0.0,1.0,1.0,1,1.0,,University of Leicester,16877,47566,1673.0,10753.0,2220,2465,2020-11-23,250.0
21936b10efa4faf19cfc7573d663293b,240,690,289.08952546296297,20.5875,4.8921215277777765,5,0.286631944444444,36,9,2001-04-19,18,30,Rio de Janeiro,Rio de Janeiro,2019-05-17 18:56:30.495,1,0.0,1.0,1.0,0,0.0,,,11530,59314,292.0,6670.0,5143,5080,2021-09-16,853.0
2199607721565b8f0bc41664386e6703,2,16,1.271180555555555,8.5,0.6355902777777771,16,1.271180555555555,1,0,1999-01-16,19,24,,,2021-04-30 13:40:28.187,1,0.0,1.0,1.0,0,0.0,,,596,14641,,,17,16,2021-07-24,85.0
21e529e0a8a8997f860222e761b84fea,24,10,3.520509259259259,1.875,0.219464699074074,1,0.0,16,2,1993-05-11,22,45,,,2018-06-08 01:54:18.820,1,0.0,1.0,1.0,0,0.0,Engineer,,9370,14952,28.0,2029.0,46,54,2021-07-26,1144.0
224f9b508b9217fa7afe0ad1d1cafdc7,27,74,9.841979166666667,7.518518518518518,1.7143599965706442,2,0.08912037037037,13,0,1998-03-15,21,26,København,Danmark,2021-02-27 18:46:17.910,1,0.0,1.0,1.0,1,0.0,,Aalborg Universitet KBH,6585,20492,38.0,1337.0,202,175,2021-04-18,50.0
2290b5d03e51cf49175a829705e7887e,42,109,2.607013888888889,15.023809523809524,0.238050870811287,3,0.020914351851851,13,1,1996-03-07,22,30,,,2019-10-07 21:25:23.699,1,0.0,1.0,1.0,0,0.0,Редактор.,не помогло,5190,15828,75.0,1206.0,633,417,2020-12-08,428.0
22affdce600ea57e85677cf32c0c490d,14,40,7.215393518518518,7.5,0.831348379629629,2,0.000127314814814,6,0,2003-02-03,18,30,Magdeburg,Deutschland,2021-09-08 15:33:39.307,1,0.0,1.0,1.0,0,1.0,IT Kaufmann,,4359,3169,,,93,49,2021-10-15,37.0
22dccf634683384d1f7f3523b741c44b,2,9,1.344872685185185,8.0,0.912019675925925,9,1.344872685185185,0,0,2000-08-18,18,23,Kraków,Małopolskie,2020-11-08 23:49:17.199,1,0.0,1.0,1.0,0,1.0,,Uniwersytet Jagielloński w Krakowie,1166,4040,15.0,264.0,29,25,2021-04-30,173.0
2328d490260d54aa6d781595eb18bab8,5,66,13.531493055555556,18.4,2.9295671296296293,10,0.184837962962962,1,0,1999-10-23,18,23,Münster,Nordrhein-Westfalen,2020-07-30 22:37:12.663,1,0.0,1.0,1.0,0,0.0,,,1988,171604,56.0,11796.0,444,324,2021-08-12,378.0
2339072b403384b85c08d2ddb0a9c6a9,0,0,0.0,0.0,0.0,0,0.0,0,0,1996-05-16,18,34,,,2020-08-23 08:22:35.434,1,0.0,1.0,1.0,0,0.0,,,2,2652,0.0,28.0,0,0,2020-12-07,106.0
235bb8091ec6ef795e02df74bcc616d9,52,60,230.67049768518518,10.788461538461538,15.615196314102569,8,3.868321759259259,5,3,1983-02-16,31,39,Seattle,Washington,2020-04-21 22:39:09.845,1,0.0,1.0,1.0,0,0.0,,,2575,2635,93.0,4741.0,578,506,2021-01-27,281.0
23dbb328ffd9e2fed0e012b922b7f6b2,0,0,0.0,0.0,0.0,0,0.0,0,0,1995-08-13,21,29,,,2020-05-22 16:32:23.784,1,0.0,1.0,1.0,0,0.0,,,278,294,4.0,88.0,0,0,2020-05-25,3.0
2446057f2a235c475e11c837dd3432c3,261,104,681.5315277777778,6.980842911877395,23.9411535050376,4,0.12502314814814802,58,6,1992-12-12,18,43,Tallahassee,FL,2017-03-11 15:01:22.012,0,0.0,1.0,1.0,1,1.0,,,7629,49991,291.0,4198.0,1888,958,2021-10-15,1679.0
2473c13ef704fc95d1436caad916dfa4,105,162,18.428020833333335,10.695238095238095,1.040639440035273,5,0.043599537037037006,16,18,2001-09-02,18,23,Hod Hasharon,Israel,2021-01-27 16:31:42.128,1,1.0,2.0,2.0,1,1.0,בצבא,,386,4937,184.0,779.0,1138,1684,2021-03-07,39.0
249f1f3c083f2d230ffeb2b1a2407e7c,239,616,65.26474537037036,14.092050209205022,1.569551807298931,4,0.070601851851851,39,1,1997-12-16,18,32,Hlavní město Praha,Česko,2020-11-12 16:32:21.789,1,0.0,1.0,1.0,0,0.0,Self-Employed,,6951,10247,254.0,3325.0,3455,1862,2021-08-02,263.0
24b34e806295a8d845787297c1701a83,2743,404,94.41210648148149,4.678454247174626,1.171905840287058,2,0.00010416666666600001,1257,82,1994-03-12,18,1000,,,2019-09-23 14:57:47.359,1,0.0,1.0,1.0,0,0.0,,Università commerciale Luigi Bocconi,78469,9204,3801.0,2424.0,12922,10040,2020-02-25,155.0
24b97537ea1f2dc68fdf944dbbe8830c,96,59,4.844976851851852,1.3125,0.209046465084876,0,0.0,29,54,2001-09-30,18,32,Toronto,ON,2020-07-11 11:13:59.361,1,0.0,1.0,1.0,1,0.0,,,33847,22423,403.0,1550.0,128,195,2021-06-22,346.0
24c6d6c90e25556a97d33a7e77cd1244,36,37,26.41383101851852,9.833333333333334,5.799801311728394,6,3.4233101851851853,4,1,1977-05-27,27,44,Tampere,Suomi,2021-05-30 19:20:55.658,1,0.0,1.0,1.0,0,0.0,Defence Consultant,,1599,7263,,,354,278,2021-07-08,39.0
24c9a152a0d39a615a389314c56bbf51,410,402,119.4943287037037,20.539024390243902,1.521482046070461,4,0.014039351851851001,35,124,1991-07-20,27,45,,,2020-07-01 17:18:52.248,1,1.0,2.0,2.0,0,0.0,,,5055,6772,552.0,2569.0,9316,10464,2021-07-28,392.0
24cb8cffb3d27569d2063059ff7b114d,5,24,0.963634259259259,5.2,0.192726851851851,1,0.0,2,2,1996-09-29,21,25,,,2020-08-19 01:47:43.335,1,0.0,1.0,1.0,0,0.0,Software engineer,University of Montreal - Polytechnic School of Montreal,1283,5685,18.0,819.0,26,29,2021-08-09,355.0
25374d2986c28379050fd6a3a949fd7e,12,55,13.05699074074074,11.416666666666666,1.095558449074074,2,0.0005902777777770001,3,0,1994-11-19,18,26,Amsterdam,North Holland,2017-10-19 09:48:50.950,0,0.0,1.0,1.0,0,1.0,Researcher,VU University Amsterdam,1263,1107,30.0,339.0,137,108,2021-01-02,1171.0
258e1114a845d94aa20cce699002c4c5,39,195,13.606006944444445,14.58974358974359,1.3770189339981,1,0.0,9,12,1997-10-03,21,28,,,2015-11-17 05:15:26.105,0,1.0,0.0,0.0,0,0.0,,University Of Toronto,177,18374,137.0,1027.0,569,796,2019-02-10,1181.0
25a1f4b6df1c88a21f36b8a1b4eb3ee8,215,91,113.11452546296296,4.41860465116279,1.258612726098191,1,0.0,86,54,1996-12-29,24,29,,,2018-02-18 20:08:25.572,0,1.0,0.0,0.0,0,0.0,,NYCPM\n,5662,47482,1091.0,3541.0,948,1162,2020-12-10,1026.0
25de3b1499b09f9b6ea56ba12f29a095,56,32,488.1029050925926,5.107142857142857,14.521333291997356,3,0.12353009259259201,14,0,2001-02-07,18,22,Arlington,VA,2019-07-02 22:32:15.900,1,0.0,1.0,1.0,0,1.0,,Northern Virginia Community College,1935,13305,90.0,532.0,311,204,2021-08-25,785.0
25e0339088c8e6c2b848fcc20e1dbd0c,82,65,51.00497685185185,4.987804878048781,2.568199243450767,1,0.0,48,2,1994-12-25,20,33,Burbank,CA,2018-11-04 03:38:28.292,1,0.0,1.0,1.0,1,1.0,Office Production Assistant,Scad,13618,37215,169.0,1801.0,418,382,2021-08-28,1028.0
25ed1d1feb4e4813298e154499f822c5,410,15,56.46523148148148,2.258536585365853,1.6149260106142722,1,0.0,194,47,2002-03-19,18,1000,,,2020-08-14 23:52:00.945,1,0.0,1.0,1.0,0,0.0,,,14548,25918,672.0,2118.0,941,683,2020-11-28,106.0
262a31096b7d54772b4b18f685b5de53,268,48,129.05927083333333,4.436567164179104,2.498930218698175,2,0.000127314814814,119,8,1991-09-05,18,40,Denver,CO,2014-07-15 02:33:07.465,0,0.0,1.0,1.0,1,1.0,,,13001,37026,339.0,3617.0,934,737,2021-09-07,2611.0
26c484be043596d15f4908e363b9df3a,2,53,7.141435185185185,50.0,4.505543981481481,53,7.141435185185185,0,0,2001-05-17,18,25,Roma,Italia,2021-03-09 17:28:54.298,1,0.0,1.0,1.0,0,1.0,Studente Ingegneria Biomedica,Università Campus Bio-Medico di Roma,595,1764,2.0,831.0,98,59,2021-03-25,16.0
